MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:97306,Nf1,neurofibromin 1,11,,skeletal muscle tissue development,results in the development of eye skeletal muscle|results in the development of shoulder|results in the development of anterior abdominal wall muscle,,IMP,MGI:1857444 ,J:18048 
MGI:103296,Nfatc3,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3",8,,skeletal muscle fiber development,happens in soleus|happens in extensor digitorum longus,,IMP,MGI:2182778 ,J:68675 
MGI:97350,Nkx2-5,NK2 homeobox 5,17,,cardiac muscle tissue morphogenesis,,,ISO,P52952 ,J:164563 
MGI:97350,Nkx2-5,NK2 homeobox 5,17,,regulation of cardiac muscle cell proliferation,,,IDA,,J:163662 
MGI:97350,Nkx2-5,NK2 homeobox 5,17,,right ventricular cardiac muscle tissue morphogenesis,,,ISO,P52952 ,J:164563 
MGI:97350,Nkx2-5,NK2 homeobox 5,17,,ventricular trabecula myocardium morphogenesis,has the participant trabeculae carneae cardiac muscle,,IMP,MGI:3042511 ,J:89404 
MGI:1923055,Nln,neurolysin (metallopeptidase M3 family),13,,regulation of skeletal muscle fiber differentiation,happens in gastrocnemius muscle,,IMP,MGI:4125183 ,J:214115 
MGI:104327,Nog,noggin,11,,atrial cardiac muscle tissue morphogenesis,,,IMP,,J:133691 
MGI:104327,Nog,noggin,11,,negative regulation of cardiac muscle cell proliferation,,,IMP,,J:133691 
MGI:104327,Nog,noggin,11,,ventricular compact myocardium morphogenesis,,,IMP,,J:133691 
MGI:97363,Notch1,notch 1,2,,cardiac muscle tissue morphogenesis,,,IMP,,J:170885 
MGI:97363,Notch1,notch 1,2,,positive regulation of cardiac muscle cell proliferation,,,IMP,,J:170885 
MGI:97363,Notch1,notch 1,2,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:97363,Notch1,notch 1,2,,ventricular trabecula myocardium morphogenesis,,,IMP,,J:119151 
MGI:1859637,Nphs1,"nephrosis 1, nephrin",7,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1859637,Nphs1,"nephrosis 1, nephrin",7,,skeletal muscle tissue development,,,IMP,,J:150083 
MGI:2449205,Nr1d2,"nuclear receptor subfamily 1, group D, member 2",14,,regulation of skeletal muscle cell differentiation,,,IMP,,J:203407 
MGI:1352452,Nr2f2,"nuclear receptor subfamily 2, group F, member 2",7,,skeletal muscle tissue development,results in the development of embryo,,IMP,MGI:2385933 ,J:95257 
MGI:1352452,Nr2f2,"nuclear receptor subfamily 2, group F, member 2",7,,skeletal muscle tissue development,results in the development of diaphragm,,IMP,MGI:3579117 MGI:3579118 ,J:103437 
MGI:95824,Nr3c1,"nuclear receptor subfamily 3, group C, member 1",18,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:2741 ,J:155856 
MGI:1352454,Nr4a1,"nuclear receptor subfamily 4, group A, member 1",15,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:97376,Nras,neuroblastoma ras oncogene,3,,negative regulation of skeletal muscle tissue development,,,IDA,,J:166193 
MGI:97376,Nras,neuroblastoma ras oncogene,3,,negative regulation of skeletal muscle tissue development,,,IGI,MGI:2676890 ,J:166193 
MGI:96083,Nrg1,neuregulin 1,8,,muscle organ development,,,IMP,MGI:1928831 ,J:80793 
MGI:96083,Nrg1,neuregulin 1,8,,positive regulation of cardiac muscle cell differentiation,,,IMP,,J:119151 
MGI:1891834,Nupr1,nuclear protein transcription regulator 1,7,,skeletal muscle cell differentiation,,,IMP,,J:153063 
MGI:2665170,P2rx2,"purinergic receptor P2X, ligand-gated ion channel, 2",5,,skeletal muscle fiber development,happens in skeletal musculature,,IMP,MGI:2687349 ,J:128394 
MGI:1339975,Pak1,p21 (RAC1) activated kinase 1,7,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:3250 ,J:155856 
MGI:1341112,Parp2,"poly (ADP-ribose) polymerase family, member 2",14,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:1310568 ,J:155856 
MGI:97487,Pax3,paired box 3,1,,muscle organ development,"results in the development of future arm mesenchyme,has the participant myoblast",,IMP,MGI:1856173 MGI:2687297 MGI:3047631 MGI:3047632 ,J:90568 
MGI:97487,Pax3,paired box 3,1,,skeletal muscle cell differentiation,,,NAS,,J:173154 
MGI:97487,Pax3,paired box 3,1,,skeletal muscle organ development,results in the development of biceps brachii|results in the development of triceps brachii,,IMP,MGI:1856174 ,J:209494 
MGI:97489,Pax5,paired box 5,4,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:97491,Pax7,paired box 7,4,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:97491,Pax7,paired box 7,4,,muscle tissue morphogenesis,has the participant extrinsic ocular muscle,,IGI,MGI:97252 ,J:150130 
MGI:97491,Pax7,paired box 7,4,,skeletal muscle satellite cell commitment,"happens in skeletal musculature,results in a cell's commitment to skeletal muscle satellite cell",,IMP,MGI:1857831 ,J:64793 
MGI:97491,Pax7,paired box 7,4,,skeletal muscle tissue development,"results in the development of skeletal musculature,has the participant skeletal muscle satellite cell",,IMP,MGI:1857831 ,J:64793 
MGI:1914617,Paxbp1,PAX3 and PAX7 binding protein 1,16,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1859274,Pdlim3,PDZ and LIM domain 3,8,NOT,skeletal muscle tissue development,results in the development of gastrocnemius muscle,,IMP,MGI:2385940 ,J:67358 
MGI:1100882,Phox2b,paired-like homeobox 2b,5,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1921366,Pi16,peptidase inhibitor 16,17,,negative regulation of cell growth involved in cardiac muscle cell development,,,IDA,,J:139835 
MGI:1921366,Pi16,peptidase inhibitor 16,17,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,NP_001163952 ,J:139835 
MGI:97584,Pim1,proviral integration site 1,17,,positive regulation of cardiac muscle cell proliferation,,,ISO,P11309 ,J:164563 
MGI:1346036,Pin1,protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1,9,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:1310299 ,J:155856 
MGI:107374,Pitx1,paired-like homeodomain transcription factor 1,13,,branchiomeric skeletal muscle development,"results in the development of 1st branchial arch,has the participant myoblast",,IMP,MGI:2384494 ,J:120320 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,atrial cardiac muscle tissue morphogenesis,,,IMP,MGI:2136268 ,J:69854 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,extraocular skeletal muscle development,results in the development of extrinsic ocular muscle,,IMP,MGI:1857844 ,J:108510 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,extraocular skeletal muscle development,results in the development of embryo,,IMP,MGI:1857844 MGI:1857846 ,J:168032 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,skeletal muscle tissue development,results in the development of eye,,IMP,MGI:1857880 ,J:55455 
MGI:1914701,Pkp2,plakophilin 2,16,,ventricular cardiac muscle tissue morphogenesis,,,ISO,Q99959 ,J:164563 
MGI:1100874,Plagl1,pleiomorphic adenoma gene-like 1,10,,skeletal muscle cell differentiation,results in the differentiation of sperm,,IMP,,J:178918 
MGI:97628,pma,peroneal muscular atrophy,5,,skeletal muscle fiber development,,,IMP,MGI:1856996 ,J:4724 
MGI:97628,pma,peroneal muscular atrophy,5,,skeletal muscle fiber development,happens in leg muscle,,IMP,MGI:1856996 ,J:4723 J:8195 
MGI:97631,Pmp22,peripheral myelin protein 22,11,,"neuromuscular junction development, skeletal muscle fiber",,,IMP,MGI:1856217 ,J:215632 
MGI:1930150,Popdc2,popeye domain containing 2,16,,skeletal muscle tissue development,,,IBA,PTN000250645 ,J:265628 
MGI:1930153,Popdc3,popeye domain containing 3,10,,skeletal muscle tissue development,,,IBA,PTN000250645 ,J:265628 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,ventricular compact myocardium morphogenesis,,,IMP,,J:139182 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:3369 ,J:155856 
MGI:107164,Ppp3ca,"protein phosphatase 3, catalytic subunit, alpha isoform",3,,skeletal muscle fiber development,,,IMP,,J:100019 
MGI:2145955,Prkaa1,"protein kinase, AMP-activated, alpha 1 catalytic subunit",15,,positive regulation of skeletal muscle tissue development,,,IMP,MGI:3029359 ,J:210206 
MGI:97772,Prox1,prospero homeobox 1,1,,aorta smooth muscle tissue morphogenesis,,,IMP,,J:144217 
MGI:97772,Prox1,prospero homeobox 1,1,,atrial cardiac muscle tissue morphogenesis,,,IMP,,J:144217 
MGI:97772,Prox1,prospero homeobox 1,1,,ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:144217 
MGI:2384565,Prr14,proline rich 14,7,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1347006,Psma6,proteasome subunit alpha 6,12,,skeletal muscle tissue development,,,NAS,,J:169810 
MGI:1916177,Ptcd2,pentatricopeptide repeat domain 2,13,,ventricular cardiac muscle tissue morphogenesis,,,IMP,MGI:3830811 ,J:143946 
MGI:109583,Pten,phosphatase and tensin homolog,19,,negative regulation of cardiac muscle cell proliferation,,,IGI,URS000006FDD4_10090 URS000013D17D_10090 ,J:213298 
MGI:97874,Rb1,RB transcriptional corepressor 1,14,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1926224,Rbfox1,"RNA binding protein, fox-1 homolog (C. elegans) 1",16,,regulation of skeletal muscle cell differentiation,happens in myoblast,,IMP,,J:195805 
MGI:3610364,Rbm24,RNA binding motif protein 24,13,,positive regulation of skeletal muscle fiber differentiation,,,IMP,,J:259125 
MGI:97879,Rbp4,"retinol binding protein 4, plasma",19,,negative regulation of cardiac muscle cell proliferation,,,IMP,,J:82903 
MGI:96522,Rbpj,recombination signal binding protein for immunoglobulin kappa J region,5,,positive regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment,,,IMP,MGI:3583755 ,J:186421 
MGI:96522,Rbpj,recombination signal binding protein for immunoglobulin kappa J region,5,,positive regulation of cardiac muscle cell proliferation,,,IMP,,J:119151 
MGI:96522,Rbpj,recombination signal binding protein for immunoglobulin kappa J region,5,,ventricular trabecula myocardium morphogenesis,,,IMP,,J:119151 
MGI:1890564,Rcan1,regulator of calcineurin 1,16,,skeletal muscle fiber development,,,IDA,,J:100019 
MGI:1098271,Rgs2,regulator of G-protein signaling 2,1,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:621665 ,J:155856 
MGI:108409,Rgs4,regulator of G-protein signaling 4,1,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:3567 ,J:155856 
MGI:1096342,Rhoa,ras homolog family member A,9,,skeletal muscle tissue development,results in the development of smooth muscle tissue,,IDA,,J:75088 
MGI:108212,Ripk1,receptor (TNFRSF)-interacting serine-threonine kinase 1,13,,negative regulation of cardiac muscle cell proliferation,,,IMP,,J:268034 
MGI:2444879,Ripor2,RHO family interacting cell polarization regulator 2,13,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:2444879,Ripor2,RHO family interacting cell polarization regulator 2,13,,skeletal muscle fiber development,,,IEA,IPR033035 ,J:72247 
MGI:1270849,Rps6kb1,"ribosomal protein S6 kinase, polypeptide 1",11,,positive regulation of skeletal muscle tissue growth,,,ISO,RGD:620683 ,J:155856 
MGI:98214,Rxra,retinoid X receptor alpha,2,,ventricular cardiac muscle tissue morphogenesis,,,IMP,MGI:2136274 ,J:44836 
MGI:99659,Ryr1,"ryanodine receptor 1, skeletal muscle",7,,skeletal muscle fiber development,,,IMP,,J:127629 
MGI:99685,Ryr2,"ryanodine receptor 2, cardiac",13,,left ventricular cardiac muscle tissue morphogenesis,,,IMP,MGI:3713774 ,J:122033 
MGI:1096355,S1pr1,sphingosine-1-phosphate receptor 1,3,,cardiac muscle tissue growth involved in heart morphogenesis,,,IMP,,J:173601 
MGI:98217,S100b,"S100 protein, beta polypeptide, neural",10,,negative regulation of skeletal muscle cell differentiation,,,ISO,RGD:3615 ,J:155856 
MGI:1929129,Sap30,sin3 associated polypeptide,8,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1927144,Sav1,salvador family WW domain containing 1,12,,negative regulation of cardiac muscle cell proliferation,"regulates a function/process that happens in heart ventricle,regulates the proliferation of cardiac muscle cell",,IMP,MGI:2654594 MGI:4430538 ,J:170963 
MGI:103169,Scn8a,"sodium channel, voltage-gated, type VIII, alpha",15,,muscle organ development,,,IMP,MGI:2429911 ,J:90095 
MGI:102934,Scx,scleraxis,15,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:2151208,Selenon,selenoprotein N,4,,skeletal muscle fiber development,,,IBA,PTN001024021 ,J:265628 
MGI:2151208,Selenon,selenoprotein N,4,,skeletal muscle fiber development,happens in tibialis anterior,,IMP,,J:197753 
MGI:2151208,Selenon,selenoprotein N,4,,skeletal muscle satellite cell differentiation,happens in skeletal muscle tissue,,IMP,MGI:4946396 ,J:168699 
MGI:92638,Serp1,stress-associated endoplasmic reticulum protein 1,3,,muscle organ morphogenesis,has the participant skeletal musculature,,IMP,MGI:3652355 ,J:106619 
MGI:1859609,Sfmbt1,Scm-like with four mbt domains 1,14,,negative regulation of muscle organ development,,,ISO,Q9UHJ3 ,J:164563 
MGI:1346523,Sgcb,"sarcoglycan, beta (dystrophin-associated glycoprotein)",5,,muscle organ development,,,IEA,IPR027659 ,J:72247 
MGI:98297,Shh,sonic hedgehog,5,,negative regulation of ureter smooth muscle cell differentiation,,,IDA,,J:79481 
MGI:98297,Shh,sonic hedgehog,5,,positive regulation of skeletal muscle tissue development,regulates the development of limb,,IMP,MGI:1857796 MGI:1861186 ,J:67151 
MGI:98297,Shh,sonic hedgehog,5,,positive regulation of ureter smooth muscle cell differentiation,,,IMP,,J:79481 
MGI:1201673,Shox2,short stature homeobox 2,3,,muscle tissue morphogenesis,,,IMP,,J:170400 
MGI:1201673,Shox2,short stature homeobox 2,3,,positive regulation of skeletal muscle fiber development,,,IMP,,J:170400 
MGI:107158,Sin3b,"transcriptional regulator, SIN3B (yeast)",8,,skeletal muscle tissue development,,,IDA,,J:113872 
MGI:2135607,Sirt1,sirtuin 1,10,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:2135607,Sirt1,sirtuin 1,10,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:1308542 ,J:155856 
MGI:1927664,Sirt2,sirtuin 2,7,,negative regulation of striated muscle tissue development,,,ISO,Q8IXJ6 ,J:164563 
MGI:1354161,Sirt6,sirtuin 6,10,,post-embryonic cardiac muscle cell growth involved in heart morphogenesis,,,ISO,RGD:1305216 ,J:155856 
MGI:102780,Six1,sine oculis-related homeobox 1,12,,regulation of skeletal muscle cell differentiation,,,IDA,,J:165033 
MGI:102780,Six1,sine oculis-related homeobox 1,12,,skeletal muscle fiber development,,,IBA,PTN002571893 ,J:265628 
MGI:102780,Six1,sine oculis-related homeobox 1,12,,skeletal muscle tissue development,,,IBA,PTN002571893 ,J:265628 
MGI:102780,Six1,sine oculis-related homeobox 1,12,,skeletal muscle tissue development,results in the development of forelimb,,IGI,MGI:106034 ,J:98519 
MGI:102780,Six1,sine oculis-related homeobox 1,12,,skeletal muscle tissue development,,,IMP,,J:122815 
MGI:106034,Six4,sine oculis-related homeobox 4,12,,negative regulation of satellite cell differentiation,,,IMP,,J:165033 
MGI:106034,Six4,sine oculis-related homeobox 4,12,,skeletal muscle fiber differentiation,,,IMP,,J:178379 
MGI:106034,Six4,sine oculis-related homeobox 4,12,,skeletal muscle tissue development,results in the development of forelimb,,IGI,MGI:102780 ,J:98519 
MGI:106034,Six4,sine oculis-related homeobox 4,12,,skeletal muscle tissue development,,,IMP,,J:122815 
MGI:98310,Ski,ski sarcoma viral oncogene homolog (avian),4,,skeletal muscle fiber development,happens in skeletal muscle tissue,,IMP,MGI:2177555 ,J:42573 
MGI:106203,Skil,SKI-like,3,,skeletal muscle tissue development,,,ISO,P12757 ,J:164563 
MGI:1353495,Slc25a4,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4",8,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:620352 ,J:155856 
MGI:1201674,Smad3,SMAD family member 3,9,,regulation of striated muscle tissue development,,,IDA,,J:72619 
MGI:894293,Smad4,SMAD family member 4,18,,left ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:114629 
MGI:894293,Smad4,SMAD family member 4,18,,negative regulation of cardiac myofibril assembly,,,IMP,,J:114629 
MGI:1100518,Smad7,SMAD family member 7,18,,ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:145777 
MGI:108075,Smo,"smoothened, frizzled class receptor",6,,skeletal muscle fiber development,results in the development of slow muscle cell,,IMP,MGI:2176256 MGI:3573783 ,J:187741 
MGI:1915928,Smtnl1,smoothelin-like 1,2,,muscle organ morphogenesis,,,IMP,MGI:3796616 ,J:136573 
MGI:104790,Smyd1,SET and MYND domain containing 1,6,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1913604,Snw1,SNW domain containing 1,12,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:98368,Sox6,SRY (sex determining region Y)-box 6,7,,negative regulation of cardiac muscle cell differentiation,,,ISO,P35712 ,J:164563 
MGI:98370,Sox8,SRY (sex determining region Y)-box 8,17,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:98359,Sox11,SRY (sex determining region Y)-box 11,12,,skeletal muscle cell differentiation,,,IMP,,J:178189 
MGI:98363,Sox15,SRY (sex determining region Y)-box 15,11,,negative regulation of striated muscle tissue development,,,IDA,,J:62310 
MGI:1891338,Srpk3,serine/arginine-rich protein specific kinase 3,X,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1891338,Srpk3,serine/arginine-rich protein specific kinase 3,X,,skeletal muscle tissue development,"results in the development of skeletal musculature,has the participant cell of skeletal muscle",,IMP,,J:100494 
MGI:3606571,Stac3,SH3 and cysteine rich domain 3,10,,skeletal muscle fiber development,happens in extensor digitorum longus,,IMP,,J:200631 
MGI:107742,Stra6,stimulated by retinoic acid gene 6,9,,diaphragm development,,,ISO,Q9BX79 ,J:164563 
MGI:2147319,Svil,supervillin,18,,skeletal muscle tissue development,,,ISO,O95425 ,J:164563 
MGI:3045308,Synb,syncytin b,14,,skeletal muscle tissue development,happens in UBERON:0003101,,IMP,MGI:5308859 ,J:235656 
MGI:109626,Taz,tafazzin,X,,skeletal muscle tissue development,,,ISO,Q16635 ,J:164563 
MGI:98493,Tbx1,T-box 1,16,,muscle organ development,"results in the development of 1st branchial arch,has the participant cell of skeletal muscle|results in the development of 2nd branchial arch,has the participant cell of skeletal muscle",,IMP,MGI:2179190 ,J:94411 
MGI:98493,Tbx1,T-box 1,16,,muscle organ morphogenesis,has the participant pharynx,,IGI,MGI:97252 ,J:150130 
MGI:98493,Tbx1,T-box 1,16,,muscle tissue morphogenesis,has the participant pharynx,,IMP,MGI:2179190 ,J:150130 
MGI:98493,Tbx1,T-box 1,16,,positive regulation of tongue muscle cell differentiation,,,IMP,,J:139633 
MGI:98494,Tbx2,T-box 2,11,,positive regulation of cardiac muscle cell proliferation,,,IMP,,J:89198 
MGI:102541,Tbx5,T-box 5,5,,negative regulation of cardiac muscle cell proliferation,,,ISO,Q99593 ,J:164563 
MGI:102541,Tbx5,T-box 5,5,,positive regulation of cardiac muscle cell proliferation,regulates a function/process that happens in heart,,IGI,MGI:107516 ,J:145175 
MGI:102541,Tbx5,T-box 5,5,,positive regulation of cardiac muscle cell proliferation,regulates a function/process that happens in heart,,IGI,MGI:95664 ,J:145175 
MGI:1888496,Tbx20,T-box 20,9,,cardiac muscle tissue morphogenesis,,,IMP,,J:101739 
MGI:1888496,Tbx20,T-box 20,9,,positive regulation of cardiac muscle cell proliferation,,,IMP,,J:98806 
MGI:1330233,Tcap,titin-cap,11,,cardiac muscle tissue morphogenesis,,,IBA,PTN002689097 ,J:265628 
MGI:1330233,Tcap,titin-cap,11,,cardiac muscle tissue morphogenesis,,,ISO,O15273 ,J:164563 
MGI:1202879,Tcf7l2,"transcription factor 7 like 2, T cell specific, HMG box",19,,regulation of skeletal muscle tissue development,regulates the development of skeletal muscle tissue,,IMP,MGI:4881345 ,J:167712 
MGI:104664,Tcf15,transcription factor 15,2,,muscle organ development,results in the development of musculature,,IMP,MGI:1929775 ,J:37117 
MGI:104664,Tcf15,transcription factor 15,2,,muscle organ morphogenesis,has the participant musculature,,IMP,MGI:1929775 ,J:37117 
MGI:1202715,Tcf21,transcription factor 21,10,,branchiomeric skeletal muscle development,,,IGI,O88940 ,J:111337 
MGI:1202715,Tcf21,transcription factor 21,10,,diaphragm development,,,IGI,O88940 ,J:111337 
MGI:1934960,Tcf23,transcription factor 23,5,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:98725,Tgfb1,"transforming growth factor, beta 1",7,,negative regulation of skeletal muscle tissue development,,,ISO,P01137 ,J:164563 
MGI:98725,Tgfb1,"transforming growth factor, beta 1",7,,positive regulation of cardiac muscle cell differentiation,,,ISO,P01137 ,J:164563 
MGI:98725,Tgfb1,"transforming growth factor, beta 1",7,,regulation of striated muscle tissue development,,,IDA,,J:72619 
MGI:98725,Tgfb1,"transforming growth factor, beta 1",7,,skeletal muscle tissue development,,,TAS,,J:2892 
MGI:98725,Tgfb1,"transforming growth factor, beta 1",7,,ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:18881 
MGI:98726,Tgfb2,"transforming growth factor, beta 2",1,,ventricular trabecula myocardium morphogenesis,,,IMP,,J:41682 
MGI:98728,Tgfbr1,"transforming growth factor, beta receptor I",4,,regulation of cardiac muscle cell proliferation,,,IMP,,J:142286 
MGI:98728,Tgfbr1,"transforming growth factor, beta receptor I",4,,ventricular compact myocardium morphogenesis,,,IMP,,J:142286 
MGI:98728,Tgfbr1,"transforming growth factor, beta receptor I",4,,ventricular trabecula myocardium morphogenesis,,,IMP,,J:142286 
MGI:98729,Tgfbr2,"transforming growth factor, beta receptor II",9,,negative regulation of cardiac muscle cell proliferation,,,ISO,RGD:69651 ,J:155856 
MGI:104637,Tgfbr3,"transforming growth factor, beta receptor III",5,,muscular septum morphogenesis,,,IMP,,J:83727 
MGI:104637,Tgfbr3,"transforming growth factor, beta receptor III",5,,positive regulation of cardiac muscle cell proliferation,,,IMP,,J:83727 
MGI:104637,Tgfbr3,"transforming growth factor, beta receptor III",5,,ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:83727 
MGI:104637,Tgfbr3,"transforming growth factor, beta receptor III",5,,ventricular compact myocardium morphogenesis,,,IMP,,J:83727 J:141344 
MGI:2385852,Tifab,"TRAF-interacting protein with forkhead-associated domain, family member B",13,,regulation of muscle organ development,,,ISO,Q6ZNK6 ,J:164563 
MGI:1346044,Tll2,tolloid-like 2,19,,negative regulation of skeletal muscle tissue growth,,,IMP,MGI:3778379 ,J:132807 
MGI:98779,Tnnc1,"troponin C, cardiac/slow skeletal",14,,ventricular cardiac muscle tissue morphogenesis,,,ISO,P63316 ,J:164563 
MGI:105073,Tnni1,"troponin I, skeletal, slow 1",1,,ventricular cardiac muscle tissue morphogenesis,,,IMP,MGI:2387868 ,J:53628 
MGI:98783,Tnni3,"troponin I, cardiac 3",7,,ventricular cardiac muscle tissue morphogenesis,,,ISO,P19429 ,J:164563 
MGI:104597,Tnnt2,"troponin T2, cardiac",1,,atrial cardiac muscle tissue morphogenesis,,,IMP,MGI:3692448 MGI:3692450 MGI:3692451 ,J:56911 
MGI:104597,Tnnt2,"troponin T2, cardiac",1,,ventricular cardiac muscle tissue morphogenesis,,,IMP,MGI:3693250 ,J:104369 
MGI:104597,Tnnt2,"troponin T2, cardiac",1,,ventricular cardiac muscle tissue morphogenesis,,,ISO,P45379 ,J:164563 
MGI:106295,Tomm70a,translocase of outer mitochondrial membrane 70A,16,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:1303049 ,J:155856 
MGI:98809,Tpm1,"tropomyosin 1, alpha",9,,ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:137813 
MGI:3612190,Trim72,tripartite motif-containing 72,7,,muscle organ development,,,IMP,,J:146965 
MGI:2146901,Trip10,thyroid hormone receptor interactor 10,17,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:621145 ,J:155856 
MGI:1336991,Trp73,transformation related protein 73,4,,negative regulation of cardiac muscle cell proliferation,,,ISO,O15350 ,J:139804 
MGI:1196284,Tsc22d3,"TSC22 domain family, member 3",X,,negative regulation of skeletal muscle tissue development,,PR:Q9Z2S7-1,IDA,,J:165945 
MGI:1196284,Tsc22d3,"TSC22 domain family, member 3",X,,negative regulation of skeletal muscle tissue development,,PR:Q9Z2S7-4,IDA,,J:165945 
MGI:98864,Ttn,titin,2,,cardiac muscle tissue morphogenesis,,,IBA,PTN001790574 ,J:265628 
MGI:98864,Ttn,titin,2,,cardiac muscle tissue morphogenesis,,,IMP,MGI:3763610 ,J:125922 
MGI:98864,Ttn,titin,2,,cardiac muscle tissue morphogenesis,,,ISO,Q8WZ42 ,J:164563 
MGI:98872,Twist1,twist basic helix-loop-helix transcription factor 1,12,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:98872,Twist1,twist basic helix-loop-helix transcription factor 1,12,,negative regulation of skeletal muscle tissue development,,,IDA,,J:21111 J:28430 
MGI:98872,Twist1,twist basic helix-loop-helix transcription factor 1,12,,negative regulation of striated muscle tissue development,,,IDA,,J:46519 
MGI:1927086,Ube4b,ubiquitination factor E4B,4,,ventricular trabecula myocardium morphogenesis,has the participant heart ventricle,,IMP,MGI:3611069 ,J:103761 
MGI:2142246,Unc45a,unc-45 myosin chaperone A,7,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:2443377,Unc45b,unc-45 myosin chaperone B,11,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1914517,Uqcc2,ubiquinol-cytochrome c reductase complex assembly factor 2,17,,regulation of skeletal muscle cell differentiation,,,IMP,,J:202581 
MGI:1858178,Usp2,ubiquitin specific peptidase 2,9,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1858178,Usp2,ubiquitin specific peptidase 2,9,,negative regulation of skeletal muscle tissue development,,,ISO,RGD:621073 ,J:155856 
MGI:1858178,Usp2,ubiquitin specific peptidase 2,9,,positive regulation of skeletal muscle tissue development,,,ISO,RGD:621073 ,J:155856 
MGI:1918722,Usp19,ubiquitin specific peptidase 19,9,,negative regulation of skeletal muscle tissue development,,,IMP,,J:182369 
MGI:1858622,Vamp5,vesicle-associated membrane protein 5,6,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1858622,Vamp5,vesicle-associated membrane protein 5,6,,skeletal muscle tissue development,,,IDA,,J:62055 
MGI:2135272,Vangl2,VANGL planar cell polarity 2,1,,muscular septum morphogenesis,has the participant interventricular septum muscular part,,IGI,MGI:1196625 MGI:1888513 ,J:165556 
MGI:1277163,Vax1,ventral anterior homeobox 1,19,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:2447460,Vgll2,vestigial like family member 2,10,,skeletal muscle tissue development,,,IDA,,J:87788 
MGI:98954,Wnt2,"wingless-type MMTV integration site family, member 2",6,,atrial cardiac muscle tissue morphogenesis,has the participant left atrium cardiac muscle|has the participant right atrium cardiac muscle,,IMP,MGI:4361155 ,J:158582 
